Group,Name,Category,Description,ID Tag,Price,Weight,Width,Length,Height,Last inventory date,Expiry Date,Purchase date,Quantity unit,Stock Shortage,Default quantity,Storage 1,Quantity 1,Storage 2,Quantity 2,Storage 3,Quantity 3,Storage 4,Quantity 4,Storage 5,Quantity 5,Supplier 1,Supplier 1 price,Supplier 2,Supplier 2 price,Supplier 3,Supplier 3 price,Supplier 4,Supplier 4 price,Supplier 5,Supplier 5 price,Group property 1,Group property 2,Group property 3,Group property 4,Group property 5,Group property 6,Group property 7,Group property 8,Group property 9,Group property 10,Optimal Quantity,Category (full path),
Sample Group,K1606,TRANSISTOR,ECG2385,20160229,8,,,,,,,,,1,3,B1B4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K1692,TRANSISTOR,ECG2377,20160229,8,,,,,,,,,1,3,B1B4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K16A60W,INTEGRADO,,,14,,,,,,,,,1,1,B2A8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,K170,TRANSISTOR,ECG312,20160229,1,,,,,,,,,1,5,B1B1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K1794,TRANSISTOR,ECG2377,20160229,8,,,,,,,,,1,1,B1B4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K1833,TRANSISTOR,ECG2398,20160229,8,,,,,,,,,1,7,B1B5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K18A50D,INTEGRADO,,,16,,,,,,,,,1,4,B2A8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,K2003,TRANSISTOR,NO TIENE ECG,20160229,6,,,,,,,,,1,4,B1B5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2026,TRANSISTOR,=C2026,20160229,3,,,,,,,,,1,3,B1B5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2038,TRANSISTOR,ECG2377,20160229,16,,,,,,,,,1,3,B1B5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2043,TRANSISTOR,ECG2387,20160229,8,,,,,,,,,1,4,B1B5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2182,TRANSISTOR,ECG2976,20160229,10,,,,,,,,,1,9,B1B6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2185,TRANSISTOR,ECG2976,20160229,10,,,,,,,,,1,2,B1B6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2188,TRANSISTOR,ECG2385,20160229,15,,,,,,,,,1,5,B1B6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2233,TRANSISTOR,NO TIENE ECG,20160229,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2275,TRANSISTOR,NO TIENE ECG,20160229,10,,,,,,,,,1,6,B1B6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2276,TRANSISTOR,NO TIENE ECG,20160229,8,,,,,,,,,1,1,B1B6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2333,TRANSISTOR,ECG2976,20160229,6,,,,,,,,,1,4,B1B7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2398,TRANSISTOR,NO TIENE ECG,20160229,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K246,TRANSISTOR,NO TIENE ECG,20160229,5,,,,,,,,,1,17,B1B1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2488,TRANSISTOR,ECG2973,20160229,16,,,,,,,,,1,6,B1B7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2545,TRANSISTOR,ECG2379,20160229,6,,,,,,,,,1,6,B1B7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2611,TRANSISTOR,=K2488,20160229,16,,,,,,,,,1,0,B1B7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2640,TRANSISTOR,ECG2999,20160229,8,,,,,,,,,1,1,B1B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2645,TRANSISTOR,ECG2989,20160229,8,,,,,,,,,1,2,B1B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2662,TRANSISTOR,ECG2379,20160229,8,,,,,,,,,1,4,B1B8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2671,TRANSISTOR,ECG2959,20160229,8,,,,,,,,,1,7,B1B8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2723,TRANSISTOR,ECG2389,20160229,8,,,,,,,,,1,2,B1B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2746,TRANSISTOR,ECG2377,20160229,8,,,,,,,,,1,1,B1B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2845,TRANSISTOR,NO TIENE ECG,20160229,10,,,,,,,,,1,3,B1B9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2876,TRANSISTOR,ECG2989,20160229,7,,,,,,,,,1,0,B1B9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2937,TRANSISTOR,ECG2914,20160229,10,,,,,,,,,1,7,B1B9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2961,TRANSISTOR,NO TIENE ECG,20160229,7,,,,,,,,,1,0,B1B9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K2996,TRANSISTOR,ECG2989,20160229,7,,,,,,,,,1,0,B1B9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3053,TRANSISTOR,ECG2941,20160229,8,,,,,,,,,1,4,B1B10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3115,TRANSISTOR,ECG2974,20160229,8,,,,,,,,,1,13,B1B10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K330,TRANSISTOR,NO TIENE ECG,20160229,1,,,,,,,,,1,10,B1B1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3326,TRANSISTOR,NO TIENE ECG,20160229,10,,,,,,,,,1,6,B1B10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3451,TRANSISTOR,NO TIENE ECG,20160229,12,,,,,,,,,1,2,B1B10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3563,TRANSISTOR,ECG2903,20160229,10,,,,,,,,,1,3,B1B11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3566,TRANSISTOR,NO TIENE ECG,20160229,6,,,,,,,,,1,5,B1B11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3568,TRANSISTOR,ECG2911,20160229,8,,,,,,,,,1,10,B1B11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K3569,TRANSISTOR,NO TIENE ECG,20160229,8,,,,,,,,,1,3,B1B11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K373,TRANSISTOR,NO TIENE ECG,20160229,4,,,,,,,,,1,2,B1B1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K44,TRANSISTOR,ECG222,20160229,1,,,,,,,,,1,21,B1B1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K538,TRANSISTOR,ECG2378,20160229,8,,,,,,,,,1,5,B1B2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K724,TRANSISTOR,ECG2393,20160229,8,,,,,,,,,1,2,B1B2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K727,TRANSISTOR,ECG2377,20160229,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K791,TRANSISTOR,ECG2387,20160229,5,,,,,,,,,1,2,B1B2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K793,TRANSISTOR,ECG2377,20160229,12,,,,,,,,,1,5,B1B2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K903,TRANSISTOR,ECG2387,20160229,6,,,,,,,,,1,5,B1B2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,K9507,TRANSISTOR,NO TIENE ECG,20160229,5,,,,,,,,,1,3,B1B11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,KA33V,TRANSISTOR,ECG451,,1,,,,,,,,,1,9,B3D9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,KA78M08,TRANSISTOR,,,,,,,,,,,,1,1,A2A25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,KFS60226,FLYBACK,,,28,,,,,,,,,1,2,A1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLYBACK,
Sample Group,KN2222,TRANSISTOR,,20160229,1,,,,,,,,,1,17,B1B12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,KSE350,TRANSISTOR,,20160229,5,,,,,,,,,1,2,B1B12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,KSE800,TRANSISTOR,,20160229,5,,,,,,,,,1,1,B1B12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L4960,TRANSISTOR,,,10,,,,,,,,,1,5,A2A25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L4962,TRANSISTOR,,,10,,,,,,,,,1,3,A2A25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L6565,TRANSISTOR,,,5,,,,,,,,,1,0,A2A25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L7808CV,TRANSISTOR,,,,,,,,,,,,1,1,A2B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L78L05,TRANSISTOR,ECG36,,1,,,,,,,,,1,20,B3D9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L78L09,TRANSISTOR,,,1,,,,,,,,,1,17,B3D9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,L78MG2J5,TRANSISTOR,,,4,,,,,,,,,1,5,A2A25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LB1640,TRANSISTOR,,,12,,,,,,,,,1,3,A2A26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LB1641,TRANSISTOR,,,10,,,,,,,,,1,2,A2A26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LB1648,TRANSISTOR,,,10,,,,,,,,,1,2,A2A26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC72131,TRANSISTOR,,,8,,,,,,,,,1,2,A2A28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7218,TRANSISTOR,,,8,,,,,,,,,1,6,A2A26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7522,TRANSISTOR,,,15,,,,,,,,,1,3,A2A26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7533,TRANSISTOR,,,8,,,,,,,,,1,2,A2A27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC75341,TRANSISTOR,,,10,,,,,,,,,1,2,A2A28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7535,TRANSISTOR,,,15,,,,,,,,,1,1,A2A27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7815,TRANSISTOR,,,15,,,,,,,,,1,2,A2A27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7818,TRANSISTOR,,,15,,,,,,,,,1,3,A2A27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7821,TRANSISTOR,,,10,,,,,,,,,1,11,A2A27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LC7881,TRANSISTOR,,,10,,,,,,,,,1,2,A2A28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LG631-9R,INTEGRADO,,,60,,,,,,,,,1,0,A2A28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,LM1203,TRANSISTOR,=LM9612X,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM1458,TRANSISTOR,,,3,,,,,,,,,1,4,A2A30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM1875,TRANSISTOR,,,5,,,,,,,,,1,2,A2B1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM1876,TRANSISTOR,,,15,,,,,,,,,1,2,A2B1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2405,TRANSISTOR,,,10,,,,,,,,,1,3,A2B1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2406,TRANSISTOR,,,15,,,,,,,,,1,5,A2B1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2407,TRANSISTOR,,,16,,,,,,,,,1,2,A2B1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2575,TRANSISTOR,,,17,,,,,,,,,1,1,A2B1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2576,TRANSISTOR,,,10,,,,,,,,,1,1,A2B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM2902N,TRANSISTOR,,,5,,,,,,,,,1,2,A2B2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM317,TRANSISTOR,,,2,,,,,,,,,1,5,A2A29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM324,TRANSISTOR,,,4,,,,,,,,,1,18,A2A29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM335,TRANSISTOR,,,1,,,,,,,,,1,6,B2D9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM339,TRANSISTOR,,,6,,,,,,,,,1,11,A2A29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM358,TRANSISTOR,,,2,,,,,,,,,1,15,A2A29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM364,TRANSISTOR,,,,,,,,,,,,1,0,A2A29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM380,TRANSISTOR,,,6,,,,,,,,,1,6,A2A29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM386,TRANSISTOR,,,2,,,,,,,,,1,27,A2A30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM388,TRANSISTOR,,,8,,,,,,,,,1,0,A2A30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM3886-TF,TRANSISTOR,,,12,,,,,,,,,1,0,A2B2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM3914,TRANSISTOR,,,5,,,,,,,,,1,4,A2B2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM3915,TRANSISTOR,,,,,,,,,,,,1,1,A2B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM393,TRANSISTOR,,,5,,,,,,,,,1,28,A2A30,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM4765,TRANSISTOR,,,12,,,,,,,,,1,1,A2B2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM4766T,TRANSISTOR,=PM59AE,,20,,,,,,,,,1,6,A2B2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM723CH,TRANSISTOR,,,5,,,,,,,,,1,7,A2A30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM741,TRANSISTOR,,,2,,,,,,,,,1,5,A2A30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM78L12,TRANSISTOR,,,1,,,,,,,,,1,20,A2B3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM8412,TRANSISTOR,,,3.5,,,,,,,,,1,2,A2B4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM9142,TRANSISTOR,,,3,,,,,,,,,1,1,A2B4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LM9612X,TRANSISTOR,=LM1203,,12,,,,,,,,,1,4,A2B3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LNK364,TRANSISTOR,,,13,,,,,,,,,1,2,A2B4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LSC1008,TRANSISTOR,,,5,,,,,,,,,1,5,A2B3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LV1116N,TRANSISTOR,,,20,,,,,,,,,1,2,A2B3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,LV47002,TRANSISTOR,,,30,,,,,,,,,1,2,A2B3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,M017,INTEGRADO,,,1,,,,,,,,,1,15,A2B5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M1641,INTEGRADO,,,8,,,,,,,,,1,1,A2B5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M2625,INTEGRADO,,,6,,,,,,,,,1,0,A2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M3161,INTEGRADO,,,,,,,,,,,,1,1,A2B5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M4015,INTEGRADO,,,3,,,,,,,,,1,5,A2B7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51102,INTEGRADO,,,12,,,,,,,,,1,2,A2B7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51164,INTEGRADO,,,8,,,,,,,,,1,1,A2B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51182,INTEGRADO,,,8,,,,,,,,,1,3,A2B7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51387,INTEGRADO,,,20,,,,,,,,,1,1,A2B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51515BL,INTEGRADO,,,35,,,,,,,,,1,1,A2B7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51521L,INTEGRADO,,,10,,,,,,,,,1,2,A2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51542L,INTEGRADO,,,6,,,,,,,,,1,2,A2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51544,INTEGRADO,,,10,,,,,,,,,1,3,A2B8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5186,INTEGRADO,,,27,,,,,,,,,1,2,A2B5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M51903L,INTEGRADO,,,10,,,,,,,,,1,2,A2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5193,INTEGRADO,,,12,,,,,,,,,1,2,A2B5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5218L,INTEGRADO,,,5,,,,,,,,,1,10,A2B5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5226P,INTEGRADO,,,,,,,,,,,,1,1,A2B8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5230,INTEGRADO,,,5,,,,,,,,,1,4,A2B5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M523395,INTEGRADO,,,60,,,,,,,,,1,2,A2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M52470,INTEGRADO,,,20,,,,,,,,,1,0,A2B8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M54543L,INTEGRADO,,,20,,,,,,,,,1,2,A2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M5865,INTEGRADO,,,,,,,,,,,,1,0,A2B5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M58655,INTEGRADO,,,14,,,,,,,,,1,0,A2B8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M58658,INTEGRADO,,,10,,,,,,,,,1,2,A2B8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,M9553,INTEGRADO,,,5,,,,,,,,,1,0,A2B7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MA2831,TRANSISTOR,,20160229,25,,,,,,,,,1,1,B1B13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,MA8920,TRANSISTOR,,20160229,25,,,,,,,,,1,1,B1B13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSISTOR,
Sample Group,MB3722,INTEGRADO,,,8,,,,,,,,,1,1,A2B9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MB3756,INTEGRADO,,,5,,,,,,,,,1,2,A2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MB88301,INTEGRADO,,,22,,,,,,,,,1,3,A2B9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MBC224,INTEGRADO,,,7,,,,,,,,,1,2,A2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC1352,INTEGRADO,,,10,,,,,,,,,1,4,A2B9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC14011,INTEGRADO,,,10,,,,,,,,,1,7,A2B10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC14013BP,INTEGRADO,,,10,,,,,,,,,1,2,A2B9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC14021,INTEGRADO,,,10,,,,,,,,,1,6,A2B10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC14027,INTEGRADO,,,10,,,,,,,,,1,4,A2B10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC14053,INTEGRADO,,,10,,,,,,,,,1,5,A2B10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC34063,INTEGRADO,,,5,,,,,,,,,1,3,A2B9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC34065,INTEGRADO,,,,,,,,,,,,1,2,A2B10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC44604,INTEGRADO,,,8,,,,,,,,,1,1,A2B10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC44608,INTEGRADO,,,,,,,,,,,,1,0,A2B10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MC79L05,INTEGRADO,,,2,,,,,,,,,1,24,A2B11,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MCI30010,INTEGRADO,,,,,,,,,,,,1,0,A2B10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MCR5102,INTEGRADO,,,60,,,,,,,,,1,1,A2B10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MCZ3001D,INTEGRADO,,,56,,,,,,,,,1,4,A2B10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MCZ3001DB,INTEGRADO,,,60,,,,,,,,,1,1,A2B10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIC2576,INTEGRADO,,,5,,,,,,,,,1,2,A2B11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
Sample Group,MIP0254,INTEGRADO,,,10,,,,,,,,,1,1,A2B11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTEGRADO,
